ID,タイトル
0003464005,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－都市圏
0003464005,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－都市圏
0003464005,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－都市圏
0003464008,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－大都市圏
0003464008,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－大都市圏
0003464008,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－大都市圏
0003464011,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－都市圏
0003464011,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－都市圏
0003464011,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－都市圏
0003445160,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）
0003445160,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）
0003445160,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）
0003445164,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）
0003445164,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）
0003445164,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）
0003464013,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－大都市圏
0003464013,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－大都市圏
0003464013,総人口・総世帯数・男女・年齢・配偶関係 男女，国籍総数か日本人別平均年齢及び年齢中位数－大都市圏
0003445142,住宅の所有関係・住宅の建て方 世帯人員の人数，住宅の所有の関係別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445142,住宅の所有関係・住宅の建て方 世帯人員の人数，住宅の所有の関係別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445142,住宅の所有関係・住宅の建て方 世帯人員の人数，住宅の所有の関係別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445167,住宅の所有関係・住宅の建て方 住宅の所有の関係別一般世帯人員及び一般世帯の1世帯当たり人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445167,住宅の所有関係・住宅の建て方 住宅の所有の関係別一般世帯人員及び一般世帯の1世帯当たり人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445167,住宅の所有関係・住宅の建て方 住宅の所有の関係別一般世帯人員及び一般世帯の1世帯当たり人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445143,住宅の所有関係・住宅の建て方 世帯主の年齢（3区分），世帯の家族類型，住宅の所有の関係，住宅の建て方・世帯が住んでいる階別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445143,住宅の所有関係・住宅の建て方 世帯主の年齢（3区分），世帯の家族類型，住宅の所有の関係，住宅の建て方・世帯が住んでいる階別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445143,住宅の所有関係・住宅の建て方 世帯主の年齢（3区分），世帯の家族類型，住宅の所有の関係，住宅の建て方・世帯が住んでいる階別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445144,住宅の所有関係・住宅の建て方 世帯主の年齢（3区分），世帯の家族類型，住宅の所有の関係，住宅の建て方・世帯が住んでいる階別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445144,住宅の所有関係・住宅の建て方 世帯主の年齢（3区分），世帯の家族類型，住宅の所有の関係，住宅の建て方・世帯が住んでいる階別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445144,住宅の所有関係・住宅の建て方 世帯主の年齢（3区分），世帯の家族類型，住宅の所有の関係，住宅の建て方・世帯が住んでいる階別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445145,住宅の所有関係・住宅の建て方 世帯主の男女，世帯主の年齢（5歳階級），世帯の家族類型，住宅の所有の関係別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445145,住宅の所有関係・住宅の建て方 世帯主の男女，世帯主の年齢（5歳階級），世帯の家族類型，住宅の所有の関係別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445145,住宅の所有関係・住宅の建て方 世帯主の男女，世帯主の年齢（5歳階級），世帯の家族類型，住宅の所有の関係別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445171,住宅の所有関係・住宅の建て方 世帯主の男女，世帯主の年齢（5歳階級），世帯の家族類型，住宅の所有の関係別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445171,住宅の所有関係・住宅の建て方 世帯主の男女，世帯主の年齢（5歳階級），世帯の家族類型，住宅の所有の関係別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445171,住宅の所有関係・住宅の建て方 世帯主の男女，世帯主の年齢（5歳階級），世帯の家族類型，住宅の所有の関係別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445173,65歳以上世帯員に係る世帯の状態 65歳以上世帯員の有無による世帯の類型別一般世帯数，一般世帯人員及び65歳以上一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445173,65歳以上世帯員に係る世帯の状態 65歳以上世帯員の有無による世帯の類型別一般世帯数，一般世帯人員及び65歳以上一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
0003445173,65歳以上世帯員に係る世帯の状態 65歳以上世帯員の有無による世帯の類型別一般世帯数，一般世帯人員及び65歳以上一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市
